Date,SPY US Equity,IWM US Equity,EFA US Equity,EEM US Equity,DBC US Equity,GLD US Equity,VNQ US Equity,TLT US Equity,SHY US Equity,FDN US Equity,IBB US Equity,IEZ US Equity,IGV US Equity,IHE US Equity,IHI US Equity,ITA US Equity,ITB US Equity,IYJ US Equity,IYT US Equity,IYW US Equity,IYZ US Equity,KBE US Equity,KCE US Equity,KIE US Equity,PBJ US Equity,PBS US Equity,SMH US Equity,VNQ US Equity,XLB US Equity,XLP US Equity,XLU US Equity,XOP US Equity,XRT US Equity
20060731,94.7198,56.7658,42.2384,23.78,23.5618,63.16,36.0684,53.8518,63.9569,18.9092,23.1547,39.0261,36.5462,40.5381,7.3922,19.9539,31.5878,23.452,65.8292,10.1813,17.3486,39.5522,41.8551,12.9929,12.1379,12.3183,NA,36.0684,22.0949,16.5133,19.7367,136.1595,14.8157
20060801,94.253,55.8778,41.9437,23.3964,23.6711,64.32,35.8799,53.8531,63.9963,18.7201,22.9636,38.8685,36.09,40.5462,7.3874,19.8446,31.5428,23.2364,64.6056,10.0233,17.2625,39.5522,41.3548,12.881,12.0651,12.1999,NA,35.8799,21.9162,16.4327,19.9816,138.1413,14.5204
20060802,94.8902,56.6192,42.405,23.7058,23.99,64.75,35.8118,54.0547,63.9963,18.6703,23.2162,39.3161,37.0121,40.7574,7.4553,19.874,31.7952,23.452,65.0917,10.1123,17.6003,39.6446,41.6564,12.881,12.0975,12.473,NA,35.8118,22.2666,16.5806,19.9641,137.4237,14.5745
20060803,95.1421,57.3035,42.3346,23.681,23.7622,64.12,36.1521,54.0673,63.9883,NA,23.4624,38.8022,37.0412,40.9604,7.2043,19.8992,33.2015,23.6756,66.7343,10.1813,17.395,39.9858,42.1567,12.8149,12.0974,12.4366,NA,36.1521,22.4024,16.6209,19.865,136.877,14.9072
20060804,94.9791,56.7169,42.3666,23.7305,23.7349,64.28,36.7229,54.395,64.0445,NA,23.1385,37.8487,36.7694,40.8467,7.1366,19.8152,33.1294,23.5958,65.8794,10.1257,17.395,40.1067,42.7159,12.6954,12.0651,12.473,NA,36.7229,22.2952,16.6276,19.8708,135.7837,14.928
20060807,94.7939,56.497,42.1039,23.582,24.1084,64.5,36.3616,54.4265,64.0686,18.9192,22.8016,38.1721,36.5268,40.2863,7.086,19.7312,33.49,23.464,64.9324,10.1101,17.2956,40.0143,42.4878,12.6726,12.0651,12.4093,NA,36.3616,22.4024,16.5873,19.6375,137.2871,14.8739
20060808,94.3938,55.7149,41.9565,23.582,23.7713,63.97,35.8223,54.3068,64.1007,19.0287,22.5911,37.6249,36.3812,40.1727,7.0702,19.4918,32.1287,23.2444,64.4296,10.0789,17.2824,39.7868,42.2965,12.6344,12.0651,12.3365,NA,35.8223,22.1679,16.6612,19.8241,137.4921,14.6369
20060809,94.0752,55.1528,42.1616,23.6711,23.8078,64.63,35.6023,54.1304,64.1248,NA,22.5134,37.6083,36.42,40.1563,7.0813,19.2061,30.7404,22.9648,62.6026,10.1501,17.2625,39.2892,41.7227,12.5327,11.9112,12.1089,NA,35.6023,22.1879,16.5537,19.83,138.7905,14.483
20060810,94.3642,55.6416,42.2577,23.9136,23.498,63.25,35.6296,54.0484,64.1087,18.9491,22.413,37.4756,36.7889,40.2538,7.1033,19.3783,30.8396,23.1246,63.4156,10.1969,17.236,39.3389,42.0537,12.6649,12.0651,12.2545,NA,35.6296,22.2451,16.7284,19.8008,137.2529,14.8157
20060811,94.0975,55.0713,41.8924,23.6241,23.2702,62.71,35.4086,53.8153,64.0525,18.73,22.3223,37.1244,36.7306,39.7827,7.1033,19.2313,30.1364,22.9848,62.3009,10.1257,17.2426,39.1541,41.7668,12.67,12.0246,12.2363,NA,35.4086,21.9948,16.6948,19.7541,136.3987,14.7284
20060814,94.1715,55.3972,42.0334,23.7181,23.0515,62.25,35.7489,53.7208,64.0204,NA,22.2705,36.3563,37.0704,40.0264,7.0734,19.2775,29.7461,23.0647,62.5943,10.2303,17.1101,39.0759,41.7594,12.7463,12.0975,12.3183,NA,35.7489,21.9376,16.7284,19.8883,132.8111,14.8407
20060815,95.2977,56.554,42.9433,24.2996,23.088,62.01,36.1574,54.1745,64.1087,NA,22.7336,36.9284,38.1478,40.5787,7.1996,19.6304,30.7044,23.4839,64.4464,10.5196,17.3486,39.7441,42.7821,12.9064,12.2513,12.4821,NA,36.1574,22.4024,16.836,20.0166,133.8361,15.1443
20060816,96.1571,57.3687,43.347,24.5372,22.842,62.49,36.2255,54.54,64.2131,19.8154,23.1126,37.1357,38.6429,40.9767,7.2328,20.0001,32.0927,24.015,66.4745,10.7289,17.3817,39.9219,43.2015,12.97,12.308,12.5823,NA,36.2255,22.7957,16.8561,19.83,133.0844,15.4355
20060817,96.3349,57.4583,43.1739,24.5718,22.4866,61.03,36.1731,54.5211,64.2051,19.8154,23.3199,36.547,39.1767,41.1066,7.3416,20.0883,32.3631,24.0709,66.3404,10.7734,17.4016,39.8792,43.6723,13.064,12.3566,12.7006,NA,36.1731,22.6527,16.8292,19.8066,131.4785,15.5228
20060818,96.8238,57.7923,43.3534,24.3392,22.6051,61.04,36.3354,54.6786,64.2292,20.2535,23.3814,37.401,39.3029,41.0823,7.3622,20.0757,32.3721,24.019,65.9549,10.8201,17.4215,39.8934,43.5325,13.0844,12.3809,12.6278,NA,36.3354,22.6527,16.93,20.0283,132.9136,15.5311
20060821,96.409,57.1731,43.2188,24.213,22.7873,62.44,36.5433,54.8739,64.2693,19.8652,23.2551,37.6497,38.7108,40.8061,7.3401,19.9329,31.5247,23.7914,64.6056,10.7311,17.4082,39.7086,43.0249,13.0513,12.3242,12.5277,NA,36.5433,22.6527,16.9704,20.0691,133.9031,15.3065
20060822,96.4015,57.3605,43.0971,24.2056,22.7509,62.05,36.8015,54.8928,64.2613,19.9448,23.2421,37.7575,38.672,41.0092,7.2769,19.9161,31.696,23.8154,64.6978,10.7333,17.4016,39.6944,43.0764,12.9725,12.3404,12.5094,NA,36.8015,22.717,16.9569,20.1391,134.7245,15.2275
20060823,96.1348,56.7006,42.9433,23.7676,22.514,61.83,36.5187,54.9181,64.2613,19.7258,23.132,37.0445,38.4584,40.9686,7.2264,19.7312,30.7765,23.6117,64.1949,10.6755,17.4215,39.602,42.8042,12.9751,12.308,12.4184,NA,36.5187,22.6813,16.9032,19.9291,132.4694,15.0237
20060824,96.0533,56.6029,42.8215,23.7033,22.842,61.75,36.6601,55.0189,64.2854,19.5864,23.2421,37.2352,38.5264,41.0173,7.3148,19.685,31.1641,23.5079,63.5748,10.7267,17.395,39.6446,42.451,13.0157,12.3161,12.4366,NA,36.6601,22.5025,16.9905,20.0108,134.0753,14.8157
20060825,96.1719,56.7006,42.7895,23.7701,22.8329,61.77,36.6339,55.1008,64.3014,19.5565,23.4494,37.7078,38.5749,41.1554,7.3211,19.5842,31.3354,23.4919,63.6251,10.7467,17.4413,39.4314,42.1641,12.9827,12.3485,12.473,NA,36.6339,22.574,16.9637,20.0108,136.9454,14.77
20060828,96.6312,57.3035,42.9689,24.0398,22.4775,61,37.0685,55.1512,64.3175,19.8552,23.6988,36.7211,39.0506,41.4721,7.359,19.8152,31.8763,23.6716,64.6224,10.8602,17.5606,39.6588,42.2744,13.1022,12.4133,12.5641,NA,37.0685,22.5526,17.0309,20.1624,134.9978,14.9155
20060829,96.7423,58.0448,43.3149,24.1215,22.4411,60.94,37.0738,55.2268,64.3416,NA,23.9029,37.144,39.0214,41.732,7.4142,19.8656,31.9755,23.7635,64.6559,10.9359,17.7461,39.3958,41.9802,13.1174,12.5428,12.646,NA,37.0738,22.6455,17.0913,20.1799,133.9728,15.0403
20060830,96.8016,58.4929,43.3149,24.2254,22.7782,61.42,37.2937,55.3718,64.3817,20.3332,24.0324,36.547,39.2156,41.797,7.4111,19.9539,31.8402,23.7794,64.2788,11.0361,17.7527,39.5522,42.1714,13.1734,12.4942,12.7188,NA,37.2937,22.6527,17.1384,20.0749,131.0343,15.0902
20060831,96.7868,58.4685,43.3149,24.1561,22.7782,62.29,37.3251,55.5041,64.4379,20.3033,23.8834,36.4392,38.9923,41.7077,7.449,20.0169,32.273,23.8673,64.5469,10.9938,17.7593,39.474,42.3407,13.2725,12.5023,12.7188,NA,37.3251,22.7599,17.1518,20.2791,132.0252,15.1152
20060901,97.3647,58.5092,43.6353,24.4258,22.7326,62.14,37.1104,55.5232,64.5113,20.4228,24.0745,37.0279,39.2447,41.9676,7.4632,20.1639,32.3,24.0031,64.9073,11.0116,17.8852,39.5593,42.4657,13.2776,12.5914,12.8099,NA,37.1104,23.0174,17.2459,20.2966,133.6311,15.1942
20060905,97.5499,59.0387,43.8019,24.5595,22.6962,63.36,37.4874,55.2068,64.4468,20.5423,23.9612,37.9068,39.5068,41.6752,7.4237,20.3529,31.8763,24.0909,64.8822,11.0917,17.9249,39.6802,42.8189,13.2572,12.5671,12.787,NA,37.4874,23.1532,17.1854,20.0808,134.9295,15.3107
20060906,96.6905,57.7841,43.1291,23.8542,22.596,62.86,37.2623,55.0993,64.4388,20.0544,23.3587,36.4641,39.0797,41.1391,7.389,20.1261,30.7495,23.7994,63.5413,10.8624,17.8255,39.6162,42.5761,13.1962,12.4699,12.6369,NA,37.2623,22.8672,17.1384,20.0049,130.8976,15.1152
20060907,96.246,57.2709,42.6293,23.582,22.5049,61.25,37.0057,55.2068,64.4388,19.7855,23.2292,36.3563,38.7885,40.8224,7.3543,19.9623,31.101,23.6956,63.6083,10.8001,17.7461,39.1754,42.2597,13.2013,12.4133,12.5641,NA,37.0057,22.6169,17.0779,20.0341,130.2143,15.1443
20060908,96.5201,57.4909,42.6229,23.775,22.3226,60.64,37.3565,55.2511,64.4791,20.0743,23.3911,35.3697,39.2447,41.2366,7.389,20.0043,31.2272,23.7235,63.2312,10.8758,17.7725,39.4171,42.4731,13.3284,12.4699,12.6733,NA,37.3565,22.7027,17.1653,20.0341,126.0458,15.3897
20060911,96.6164,57.4175,42.3666,23.2628,21.8033,58.5,37.477,55.2005,64.471,20.1838,23.2324,33.8856,39.5068,41.3341,7.3874,20.0673,31.7411,23.7395,63.7089,11.0004,17.9183,39.3745,42.4364,13.4428,12.4456,12.6733,NA,37.477,22.0949,17.293,19.9641,121.809,15.5519
20060912,97.5647,58.7699,42.8536,23.6612,21.4571,58.31,37.9587,55.4789,64.5033,20.4925,23.5952,33.5788,40.3804,41.9838,7.4932,20.0547,33.6071,24.027,65.8878,11.203,18.1634,39.8294,43.5105,13.5394,12.4942,12.8554,NA,37.9587,22.3524,17.2997,19.8591,120.9548,15.9595
20060913,97.9574,59.2668,42.7703,24.0151,21.4024,58.62,38.1734,55.5042,64.5113,20.8609,23.6438,34.5737,40.7395,41.9351,7.4837,20.1933,33.4449,24.3065,67.1198,11.2475,18.2164,40.0143,44.305,13.5953,12.4699,12.9829,NA,38.1734,22.5097,17.172,19.9,123.3465,16.0219
20060914,97.9648,59.055,42.8279,23.8171,21.2748,57.19,37.9692,55.3776,64.4549,21.0103,23.5498,33.5705,40.8172,41.9432,7.5058,20.1597,33.4449,24.1907,66.6085,11.2787,18.2694,39.9929,44.5552,13.5267,12.4861,12.9191,NA,37.9692,22.4382,17.2594,19.8183,119.5709,16.0344
20060915,98.1949,59.1935,42.6934,23.9582,21.2293,57.4,38.2729,55.3333,64.4871,21.1497,23.6826,33.7446,41.1763,42.0163,7.5168,20.2689,34.2562,24.2706,66.4661,11.2965,18.1832,40.1869,44.9452,13.5825,12.492,12.9465,NA,38.2729,22.4187,17.2786,19.8256,119.5786,16.0697
20060918,98.3289,59.1772,42.9176,24.2279,21.4662,58.23,38.0006,55.2954,64.471,20.9904,23.6016,34.7396,41.2443,41.9189,7.5184,20.2941,34.4095,24.2826,66.5499,11.3276,18.1766,40.1367,44.8052,13.5342,12.4515,12.8645,NA,38.0006,22.692,17.211,19.7668,122.3468,16.103
20060919,98.0833,58.9165,42.5204,23.8542,21.1473,56.92,38.2834,55.8648,64.5597,20.4128,23.4624,33.8773,41.2152,41.8782,7.5152,20.2143,33.8325,24.1588,66.5583,11.2431,18.1038,40.1224,44.6725,13.4859,12.4677,12.7917,NA,38.2834,22.4043,17.2515,19.8079,119.5786,16.2153
20060920,98.6042,59.7068,42.9369,24.3442,21.0197,57.26,38.1996,55.947,64.5838,20.7215,23.6988,33.0565,42.4965,42.2194,7.58,20.5042,33.5621,24.3385,66.6924,11.4456,18.382,40.5382,45.1664,13.626,12.5731,12.9282,NA,38.1996,22.5985,17.3529,19.7785,116.9471,16.4775
20060921,98.128,59.0632,43.0394,23.7503,21.3842,57.95,37.7754,56.4595,64.6967,20.5124,23.5304,33.6617,42.2247,41.9838,7.5184,20.3865,32.895,24.063,65.6029,11.2965,18.3687,40.2443,44.9895,13.5484,12.5244,12.8827,NA,37.7754,22.3971,17.1975,19.7491,118.5192,16.2819
20060922,97.8303,58.2811,42.8279,23.4484,21.1382,58.5,37.8749,56.6936,64.7128,20.4327,23.2713,33.214,41.8558,41.732,7.3606,20.3235,33.4629,23.9511,65.2425,11.2164,18.4217,40.2514,44.9157,13.5647,12.4272,12.8827,NA,37.8749,22.3756,17.211,19.7256,116.7421,16.2528
20060925,98.5819,58.9736,43.0074,23.7206,21.1837,58.5,37.932,57.1365,64.7853,20.7016,23.511,33.2638,42.5159,42.1544,7.3764,20.5252,34.6709,24.2387,65.5442,11.4167,18.6668,40.6099,45.4244,13.7245,12.5731,13.0739,NA,37.932,22.4978,17.1029,20.0019,116.7763,16.5316
20060926,99.4004,59.1623,43.0586,24.0002,21.2748,58.74,37.8422,56.896,64.7531,20.9406,23.4721,33.9634,42.5741,42.1588,7.3464,20.6416,35.1475,24.5754,67.1879,11.4743,18.7026,40.7174,45.9036,13.7785,12.6541,13.1923,NA,37.8422,22.9438,17.1232,19.9726,120.0571,16.5565
20060927,99.5195,59.5955,43.3854,23.9458,21.5937,59.81,38.1752,56.7062,64.7611,20.6219,23.8057,34.6682,42.3023,42.2809,7.3622,20.6289,34.3257,24.6315,67.6495,11.4364,18.3958,40.6027,45.6529,13.7098,12.6055,13.1468,NA,38.1752,22.8934,17.2313,20.2489,122.3468,16.4941
20060928,99.4823,59.3585,43.4879,24.1388,21.7668,59.79,38.0959,56.6367,64.7853,20.8808,23.9288,34.7014,42.4382,42.3948,7.3811,20.6458,34.1903,24.7358,67.4565,11.4921,18.2891,40.7532,45.7635,13.7657,12.6217,13.1285,NA,38.0959,22.9581,17.1907,20.1842,121.3899,16.5732
20060929,99.4004,58.8436,43.411,23.9458,21.8215,59.47,38.0007,56.5544,64.745,20.8908,23.8964,34.9749,42.0305,42.5982,7.3584,20.5322,33.4136,24.5995,67.2215,11.4342,18.4625,40.5955,45.7561,13.7149,12.5163,13.1194,NA,38.0007,22.7568,17.1435,19.9843,121.4241,16.3485
20061002,99.0284,58.2879,43.5328,23.9062,21.5846,59.15,37.9849,56.7219,64.7971,20.6219,23.6794,34.1293,41.3996,42.2972,7.2959,20.5616,33.6665,24.6235,66.9109,11.3741,18.4092,40.4235,45.6013,13.6309,12.5163,13.0557,NA,37.9849,22.7999,17.0286,20.1313,119.4077,16.394
20061003,99.2367,58.2061,43.5712,23.582,21.2293,57.11,38.3549,56.6457,64.8052,20.8609,23.6729,32.4377,41.6908,42.4274,7.3416,20.7215,33.4136,24.7599,67.5572,11.3875,18.4692,40.8552,46.051,13.7734,12.474,13.083,NA,38.3549,22.4978,17.0489,20.2136,114.6916,16.6273
20061004,100.3975,59.62,44.0133,24.213,21.3842,56.37,38.7989,57.0586,64.9184,21.4086,24.2462,33.1011,42.5159,42.7447,7.479,20.9444,34.1271,25.0727,69.1267,11.5812,18.6693,41.1905,47.0093,13.9362,12.646,13.2105,NA,38.7989,22.5338,17.2313,20.2959,116.4003,16.931
20061005,100.591,60.3801,44.039,24.5347,21.5026,56.92,39.0526,56.6584,64.8537,21.5679,24.5895,33.9137,42.6615,42.7985,7.5626,21.0874,34.0819,25.3455,69.731,11.6057,18.5492,41.1045,47.2526,13.9413,12.719,13.3197,NA,39.0526,22.8934,17.1637,20.2312,118.7584,16.9144
20061006,100.4645,60.0695,43.6481,24.4729,21.5846,56.99,38.8095,56.0677,64.7728,21.4584,24.6575,33.7727,42.6518,42.9237,7.52,21.0831,33.8923,25.2131,68.9673,11.5879,18.5359,40.8894,47.0314,13.9184,12.6704,13.4017,NA,38.8095,23.0013,17.0692,20.1195,118.8951,16.7355
20061009,100.524,60.5272,43.6673,24.3813,22.3135,57.2,39.0315,56.2201,64.7809,21.4584,24.9393,33.3332,42.5644,43.0865,7.55,21.142,34.705,25.2693,69.1435,11.6213,18.5892,40.997,47.4811,13.9159,12.7352,13.4199,NA,39.0315,23.1883,17.13,20.1019,118.3141,16.8478
20061010,100.658,60.5599,43.7314,24.6015,21.5937,57,39.0368,55.7755,64.6919,21.2592,24.8097,33.9054,42.7683,42.883,7.5468,21.1831,35.6352,25.3452,69.9996,11.6413,18.6359,40.954,47.5253,13.8777,12.6791,13.4108,NA,39.0368,23.2962,17.0692,20.2489,120.8431,16.8312
20061011,100.5389,60.3229,43.6994,24.4704,21.3022,56.88,38.8888,55.6294,64.7,20.9627,24.7612,33.1342,42.71,42.8017,7.5326,21.1504,35.2559,25.2974,69.2526,11.6348,18.5826,40.9898,46.4859,13.8675,12.6217,13.3562,NA,38.8888,23.0876,17.0962,20.2959,119.1343,16.8189
20061012,101.4096,61.5406,44.1799,25.0667,21.5391,57.49,39.2429,55.6421,64.7162,21.2293,25.1336,33.9054,43.5351,43.2248,7.5752,21.5626,36.1861,25.5019,70.2095,11.815,18.856,41.1905,47.2157,13.9159,12.7595,13.5018,NA,39.2429,23.325,17.1232,20.29,121.8,17.1973
20061013,101.67,62.031,44.244,25.2152,22.0037,58.57,39.6922,55.3626,64.6919,21.309,25.1239,34.6019,43.8748,43.3469,7.55,21.5668,35.0211,25.53,70.327,11.9241,18.8627,41.169,47.2673,14.0431,12.7838,13.5747,NA,39.6922,23.5551,17.0894,20.3136,124.0556,17.2181
20061016,101.8263,62.3987,44.4106,25.2845,22.2315,59.17,39.7768,55.6103,64.7243,21.2891,25.1498,35.4891,43.8651,43.6398,7.5358,21.7308,35.3011,25.7506,71.3845,11.9642,18.7827,40.9181,47.3263,14.0558,12.8164,13.6202,NA,39.7768,23.7277,17.1164,20.4135,127.6781,17.2514
20061017,101.5063,62.0882,44.1351,24.9529,22.2133,58.65,39.6447,55.6548,64.7324,21.0103,25.2632,35.2818,43.438,43.7375,7.5184,21.4617,34.6599,25.514,70.0836,11.8372,18.7226,40.9038,47.1789,14.0406,12.8487,13.5109,NA,39.6447,23.5623,17.0827,20.5017,126.0377,17.0808
20061018,101.6402,62.0963,44.244,25.1979,21.858,58.59,39.8455,55.7691,64.7405,20.9007,25.4251,34.776,43.5836,43.949,7.5657,21.4617,34.4612,25.4618,69.4792,11.7504,18.7026,40.8608,47.1936,14.1143,12.9298,13.5565,NA,39.8455,23.476,17.1502,20.7251,125.7643,17.085
20061019,101.8039,62.3987,44.5772,25.3092,22.2224,59.41,39.7504,55.6675,64.7324,21.1796,25.5126,35.9949,43.1468,43.9409,7.6036,21.3397,34.7863,25.4859,70.4696,11.7949,18.8961,40.5597,46.6628,13.9871,12.8811,13.6748,NA,39.7504,23.6342,17.1907,20.8074,128.7717,17.0059
20061020,101.8263,61.7858,44.7182,25.1905,21.9126,58.78,39.6975,55.6103,64.7566,21.1696,25.4089,35.1575,43.0983,44.1118,7.6115,21.1925,34.5244,25.2813,71.1411,11.7927,19.0761,40.6242,46.6923,13.9337,12.8973,13.5838,NA,39.6975,23.5048,17.2515,20.9368,126.5503,17.0059
20061023,102.2951,61.9084,44.7566,25.1682,21.9582,57.76,39.9354,55.388,64.7243,21.6476,25.4543,35.1409,43.4866,44.1931,7.6431,21.2766,34.0729,25.4297,70.7382,11.8395,19.1362,40.8249,47.3779,14.0253,13.0026,13.6583,NA,39.9354,23.6558,17.4204,20.9603,126.2086,17.3097
20061024,102.6002,62.031,44.763,25.3117,22.1131,58.17,39.7292,55.388,64.7243,21.6376,25.3604,36.3598,43.0012,43.9572,7.6352,21.3775,34.6238,25.4658,71.2754,11.7704,19.1228,40.7532,47.5106,13.9922,12.9784,13.7021,NA,39.7292,23.9291,17.3664,20.9779,129.2502,17.2681
20061025,102.9499,62.4396,45.077,25.6062,22.5049,58.76,39.9301,55.8263,64.7971,22.0259,25.3183,37.305,43.1177,43.9246,7.6525,21.1589,35.5539,25.518,71.9385,11.8595,19.2362,40.8393,47.3747,13.982,13.108,13.7021,NA,39.9301,23.9075,17.4812,21.2014,131.4374,17.1266
20061026,103.2699,62.9627,45.423,25.668,22.35,59.29,40.3266,56.1884,64.878,22.3944,25.7296,37.2802,43.1274,44.0548,7.7267,21.2297,36.2493,25.5501,72.0979,11.8907,19.4964,40.997,47.9897,14.1729,13.1567,13.9115,NA,40.3266,23.9579,17.596,21.1073,130.6513,17.4303
20061027,102.6225,62.2271,45.109,25.2399,22.4137,59.4,40.057,56.4488,64.9427,22.1156,25.5774,36.4012,42.3703,43.7456,7.6888,21.1084,35.3914,25.3415,71.4684,11.7126,19.3896,40.7676,47.4811,13.9337,13.0595,13.8023,NA,40.057,24.0154,17.5352,21.0309,128.8742,17.1807
20061030,102.5481,62.4968,45.0129,25.1533,22.1768,59.9,40.2843,56.6076,64.9022,22.1355,25.5288,35.8954,42.9818,43.5015,7.6952,21.386,35.4455,25.4378,72.0392,11.8239,19.2095,40.9038,47.7022,14.0177,12.9946,13.9024,NA,40.2843,24.0802,17.4609,21.0191,127.0288,17.3554
20061031,102.5332,62.3007,45.0385,25.6359,22.0402,60.24,40.353,57.0459,64.9912,22.2749,25.8138,36.2934,42.9139,43.3713,7.6794,21.3247,35.1204,25.3575,71.1159,11.8395,19.1428,40.9468,47.6801,13.8497,12.9865,13.8387,NA,40.353,24.1233,17.4474,21.0426,128.7034,17.2223
20061101,101.8412,60.9522,44.9809,25.3785,22.3226,61.36,40.0411,57.3617,65.0376,21.787,25.4089,35.8623,42.3703,42.9726,7.6447,21.2051,34.6057,25.1971,70.2346,11.7348,18.9894,40.5812,46.7293,13.8344,12.8406,13.6202,NA,40.0411,23.9363,17.3123,21.172,126.3795,16.8395
20061102,101.7816,60.8623,45.1282,25.4577,22.1586,61.92,39.2799,57.1258,65.0214,22.0956,25.3766,35.7047,42.9333,43.0377,7.6873,21.0369,34.398,25.1088,69.9493,11.7259,19.0962,40.4593,46.9651,13.8624,12.8001,13.7932,NA,39.2799,24.0154,17.2853,21.072,127.1655,16.7313
20061103,101.603,61.1565,44.9552,25.5369,22.514,62.3,38.8465,56.3798,64.8996,21.9164,25.3927,36.7495,42.8071,42.8505,7.7015,21.0874,33.9215,25.0687,69.4037,11.7059,18.9828,40.359,46.8176,13.837,12.6785,13.7021,NA,38.8465,23.9363,17.2043,20.9191,130.1387,16.5815
20061106,102.749,61.8675,45.6216,26.1431,22.8237,61.89,39.2059,56.6157,64.8915,22.2848,26.0243,37.2387,43.3118,43.4364,7.8151,21.4196,33.9735,25.3816,70.6963,11.8417,19.2029,40.8321,47.776,13.9642,12.792,13.8933,NA,39.2059,24.2312,17.265,20.8251,130.6172,16.7687
20061107,103.1434,62.2761,45.6729,26.0318,22.7691,62.04,38.7778,56.8771,64.9726,22.4242,26.1701,37.023,43.3604,43.7781,7.8277,21.6089,33.1247,25.6142,71.0404,11.9107,19.2896,40.9253,47.7538,14.0406,12.8325,13.8296,NA,38.7778,24.1521,17.2921,20.7545,129.1476,16.8977
20061108,103.3666,62.5949,45.6857,26.0986,22.7417,61.11,38.9099,57.0876,65.0051,22.6234,26.2349,37.7777,43.5642,43.1678,7.782,21.4617,33.0434,25.7025,71.1495,11.933,19.2429,41.0256,47.6728,14.0456,12.9541,14.0117,NA,38.9099,24.2096,17.3529,20.9603,131.3348,17.0018
20061109,102.8234,62.0228,45.455,26.1877,23.0424,62.95,38.9681,57.0493,64.997,22.3446,25.5968,37.6865,43.4866,42.1751,7.6841,21.3018,32.4112,25.514,70.4361,11.9642,18.9761,40.8966,46.8103,13.9769,12.9134,13.9297,NA,38.9681,24.4757,17.2515,20.9544,132.9069,16.8852
20061110,102.868,62.5377,45.6344,26.2248,22.5595,62.49,39.1267,57.298,65.0457,22.5636,25.9757,37.0812,43.8748,42.2565,7.7393,21.4322,33.6213,25.6062,71.3006,11.9931,18.8694,40.9468,47.4966,14.0685,12.9411,13.9115,NA,39.1267,24.2384,17.2583,21.1132,130.6513,17.1807
20061113,103.1211,62.6276,45.3461,26.3139,22.3955,62.19,39.2218,57.2852,65.0457,22.7528,25.9434,36.99,44.4184,42.4592,7.6652,21.6004,33.4859,25.7466,71.9553,12.1223,18.8894,41.0041,47.8055,14.1245,13.0108,13.8933,NA,39.2218,24.4757,17.2043,21.1073,130.3438,17.0725
20061114,103.8949,63.8371,45.8459,26.7247,22.4593,61.63,39.7187,57.5084,65.0538,23.0516,26.1215,37.2885,44.5058,42.7366,7.7393,21.8864,35.4004,25.883,71.8042,12.2848,18.9427,41.0615,48.3436,14.1398,13.0919,13.9661,NA,39.7187,24.4685,17.2515,21.1602,131.1298,17.4262
20061115,104.1926,64.3193,45.8331,26.7741,22.6324,61.84,39.7663,57.2916,65.0132,23.2308,26.3709,38.0016,44.7388,43.0132,7.7646,22.2228,35.6713,26.0795,72.6939,12.3071,18.8027,40.9611,48.7858,14.2288,13.1405,14.1209,NA,39.7663,24.5692,17.3393,21.0897,133.6929,17.3513
20061116,104.4605,64.2703,45.737,26.5044,22.0675,61.31,40.0358,57.0302,64.9889,23.0615,26.2964,36.6002,44.5058,43.3062,7.8104,22.3407,36.168,26.2199,73.5248,12.3761,18.8494,41.2049,49.0513,14.3637,13.173,14.1938,NA,40.0358,24.4398,17.4609,21.1661,129.6603,17.343
20061117,104.4902,64.2294,45.6024,26.4747,22.3409,61.78,39.8825,57.3554,65.0701,23.0715,26.5102,36.9153,44.4281,43.534,7.7977,22.2481,36.1319,26.2039,73.0212,12.3249,18.9494,41.1762,48.9701,14.2874,13.0595,14.1391,NA,39.8825,24.3319,17.488,21.1896,132.2576,17.1807
20061120,104.5498,64.3193,45.2564,26.3708,22.2589,61.77,41.2622,57.4446,65.0863,23.0117,26.5328,37.0397,44.467,43.5747,7.8009,22.2019,35.6984,26.1477,72.8198,12.3828,18.8961,41.1834,49.3609,14.3383,13.1162,14.2029,NA,41.2622,24.7994,17.4339,21.119,131.4374,17.1016
20061121,104.654,64.4256,45.4807,26.7915,22.4684,62.27,41.9282,57.5849,65.1025,23.2607,26.3644,37.844,44.4573,43.2329,7.9306,22.3407,36.177,26.2359,73.0632,12.3828,18.9294,40.9683,49.9877,14.2721,13.1243,14.212,NA,41.9282,24.8641,17.4069,21.1543,134.479,17.189
20061122,104.8623,64.4991,45.9228,26.9795,22.5504,62.5,42.1132,57.6806,65.1513,23.659,26.3579,37.9104,44.8261,43.2899,7.9319,22.3575,36.8092,26.2801,73.3821,12.4919,18.8894,40.9468,50.4814,14.2416,13.1648,14.2666,NA,42.1132,25.2094,17.4474,21.2014,133.898,17.3055
20061124,104.4382,64.2049,45.6793,26.9746,22.8602,63.5,42.2929,57.7826,65.1594,23.4897,26.2996,37.7611,44.7873,43.1597,7.9082,22.3322,36.6466,26.2199,72.954,12.4607,18.8894,40.8608,50.2455,14.239,13.1486,14.2484,NA,42.2929,25.2309,17.3799,21.2837,133.7955,17.2389
20061127,103.002,62.7665,45.3012,26.4648,22.924,63.7,41.1512,57.993,65.2,22.7329,25.7814,37.247,43.6225,42.7935,7.7964,21.8276,35.7977,25.7586,72.1147,12.1557,18.6559,40.402,48.4984,14.0685,12.9379,14.0481,NA,41.1512,24.8138,17.1637,21.0485,132.5993,16.9061
